    0.11782E-05    0.82917E+01
    0.11794E-05    0.82997E+01
    0.11806E-05    0.83077E+01
    0.11818E-05    0.83157E+01
    0.11829E-05    0.83237E+01
    0.11841E-05    0.83317E+01
    0.11853E-05    0.83397E+01
    0.11865E-05    0.83478E+01
    0.11877E-05    0.83558E+01
    0.11889E-05    0.83639E+01
    0.11901E-05    0.83719E+01
    0.11912E-05    0.83800E+01
    0.11924E-05    0.83881E+01
    0.11936E-05    0.83962E+01
    0.11948E-05    0.84042E+01
    0.11960E-05    0.84123E+01
    0.11972E-05    0.84204E+01
    0.11984E-05    0.84286E+01
    0.11996E-05    0.84367E+01
    0.12008E-05    0.84448E+01
    0.12020E-05    0.84529E+01
    0.12032E-05    0.84611E+01
    0.12044E-05    0.84692E+01
    0.12056E-05    0.84774E+01
    0.12068E-05    0.84856E+01
    0.12080E-05    0.84937E+01
    0.12092E-05    0.85019E+01
    0.12105E-05    0.85101E+01
    0.12117E-05    0.85183E+01
    0.12129E-05    0.85265E+01
    0.12141E-05    0.85347E+01
    0.12153E-05    0.85430E+01
    0.12165E-05    0.85512E+01
    0.12177E-05    0.85594E+01
    0.12190E-05    0.85677E+01
    0.12202E-05    0.85759E+01
    0.12214E-05    0.85842E+01
    0.12226E-05    0.85925E+01
    0.12238E-05    0.86007E+01
    0.12251E-05    0.86090E+01
    0.12263E-05    0.86173E+01
    0.12275E-05    0.86256E+01
    0.12288E-05    0.86339E+01
    0.12300E-05    0.86423E+01
    0.12312E-05    0.86506E+01
    0.12324E-05    0.86589E+01
    0.12337E-05    0.86673E+01
    0.12349E-05    0.86756E+01
    0.12361E-05    0.86840E+01
    0.12374E-05    0.86923E+01
    0.12386E-05    0.87007E+01
    0.12399E-05    0.87091E+01
    0.12411E-05    0.87175E+01
    0.12423E-05    0.87259E+01
    0.12436E-05    0.87343E+01
    0.12448E-05    0.87427E+01
    0.12461E-05    0.87511E+01
    0.12473E-05    0.87596E+01
    0.12486E-05    0.87680E+01
    0.12498E-05    0.87764E+01
    0.12511E-05    0.87849E+01
    0.12523E-05    0.87934E+01
    0.12536E-05    0.88018E+01
    0.12548E-05    0.88103E+01
    0.12561E-05    0.88188E+01
    0.12573E-05    0.88273E+01
    0.12586E-05    0.88358E+01
    0.12599E-05    0.88443E+01
    0.12611E-05    0.88528E+01
    0.12624E-05    0.88614E+01
    0.12636E-05    0.88699E+01
    0.12649E-05    0.88785E+01
    0.12662E-05    0.88870E+01
    0.12674E-05    0.88956E+01
    0.12687E-05    0.89041E+01
    0.12700E-05    0.89127E+01
    0.12712E-05    0.89213E+01
    0.12725E-05    0.89299E+01
    0.12738E-05    0.89385E+01
    0.12751E-05    0.89471E+01
    0.12763E-05    0.89557E+01
    0.12776E-05    0.89644E+01
    0.12789E-05    0.89730E+01
    0.12802E-05    0.89816E+01
    0.12815E-05    0.89903E+01
    0.12827E-05    0.89990E+01
    0.12840E-05    0.90076E+01
    0.12853E-05    0.90163E+01
    0.12866E-05    0.90250E+01
    0.12879E-05    0.90337E+01
    0.12892E-05    0.90424E+01
    0.12905E-05    0.90511E+01
    0.12918E-05    0.90598E+01
    0.12930E-05    0.90686E+01
    0.12943E-05    0.90773E+01
    0.12956E-05    0.90860E+01
    0.12969E-05    0.90948E+01
    0.12982E-05    0.91036E+01
    0.12995E-05    0.91123E+01
    0.13008E-05    0.91211E+01
    0.13021E-05    0.91299E+01
    0.13034E-05    0.91387E+01
    0.13047E-05    0.91475E+01
    0.13060E-05    0.91563E+01
    0.13073E-05    0.91651E+01
    0.13087E-05    0.91740E+01
    0.13100E-05    0.91828E+01
    0.13113E-05    0.91916E+01
    0.13126E-05    0.92005E+01
    0.13139E-05    0.92094E+01
    0.13152E-05    0.92182E+01
    0.13165E-05    0.92271E+01
    0.13178E-05    0.92360E+01
    0.13192E-05    0.92449E+01
    0.13205E-05    0.92538E+01
    0.13218E-05    0.92627E+01
    0.13231E-05    0.92717E+01
    0.13245E-05    0.92806E+01
    0.13258E-05    0.92895E+01
    0.13271E-05    0.92985E+01
    0.13284E-05    0.93074E+01
    0.13298E-05    0.93164E+01
    0.13311E-05    0.93254E+01
    0.13324E-05    0.93344E+01
    0.13338E-05    0.93434E+01
    0.13351E-05    0.93524E+01
    0.13364E-05    0.93614E+01
    0.13378E-05    0.93704E+01
    0.13391E-05    0.93794E+01
    0.13404E-05    0.93885E+01
    0.13418E-05    0.93975E+01
    0.13431E-05    0.94066E+01
